422,-1892,1625,,0.24476,-1.09736,0.9425
429,-1894,1618,,0.24882,-1.09852,0.93844
428,-1889,1613,,0.24824,-1.09562,0.93554
428,-1891,1618,,0.24824,-1.09678,0.93844
425,-1894,1611,,0.2465,-1.09852,0.93438
426,-1889,1625,,0.24708,-1.09562,0.9425
426,-1896,1608,,0.24708,-1.09968,0.93264
428,-1891,1620,,0.24824,-1.09678,0.9396
426,-1888,1618,,0.24708,-1.09504,0.93844
426,-1888,1618,,0.24708,-1.09504,0.93844
421,-1887,1620,,0.24418,-1.09446,0.9396
432,-1885,1609,,0.25056,-1.0933,0.93322
425,-1880,1614,,0.2465,-1.0904,0.93612
429,-1887,1611,,0.24882,-1.09446,0.93438
426,-1897,1617,,0.24708,-1.10026,0.93786
438,-1887,1614,,0.25404,-1.09446,0.93612
429,-1883,1628,,0.24882,-1.09214,0.94424
432,-1893,1620,,0.25056,-1.09794,0.9396
426,-1888,1614,,0.24708,-1.09504,0.93612
424,-1892,1620,,0.24592,-1.09736,0.9396
433,-1887,1620,,0.25114,-1.09446,0.9396
432,-1897,1622,,0.25056,-1.10026,0.94076
432,-1893,1617,,0.25056,-1.09794,0.93786
430,-1893,1617,,0.2494,-1.09794,0.93786
431,-1889,1621,,0.24998,-1.09562,0.94018
422,-1883,1613,,0.24476,-1.09214,0.93554
433,-1898,1605,,0.25114,-1.10084,0.9309
427,-1890,1603,,0.24766,-1.0962,0.92974
425,-1885,1604,,0.2465,-1.0933,0.93032
431,-1890,1614,,0.24998,-1.0962,0.93612
431,-1886,1609,,0.24998,-1.09388,0.93322
428,-1898,1613,,0.24824,-1.10084,0.93554
436,-1893,1615,,0.25288,-1.09794,0.9367
423,-1896,1606,,0.24534,-1.09968,0.93148
418,-1886,1609,,0.24244,-1.09388,0.93322
420,-1891,1612,,0.2436,-1.09678,0.93496
420,-1891,1612,,0.2436,-1.09678,0.93496
422,-1888,1618,,0.24476,-1.09504,0.93844
424,-1893,1614,,0.24592,-1.09794,0.93612
422,-1892,1601,,0.24476,-1.09736,0.92858
426,-1899,1617,,0.24708,-1.10142,0.93786
418,-1892,1616,,0.24244,-1.09736,0.93728
422,-1899,1617,,0.24476,-1.10142,0.93786
426,-1896,1607,,0.24708,-1.09968,0.93206
426,-1893,1613,,0.24708,-1.09794,0.93554
425,-1898,1619,,0.2465,-1.10084,0.93902
429,-1892,1619,,0.24882,-1.09736,0.93902
427,-1893,1622,,0.24766,-1.09794,0.94076
425,-1899,1623,,0.2465,-1.10142,0.94134
425,-1891,1615,,0.2465,-1.09678,0.9367
425,-1891,1615,,0.2465,-1.09678,0.9367
434,-1893,1607,,0.25172,-1.09794,0.93206
426,-1885,1617,,0.24708,-1.0933,0.93786
427,-1892,1611,,0.24766,-1.09736,0.93438
432,-1889,1608,,0.25056,-1.09562,0.93264
425,-1900,1621,,0.2465,-1.102,0.94018
416,-1894,1624,,0.24128,-1.09852,0.94192
428,-1891,1614,,0.24824,-1.09678,0.93612
428,-1887,1631,,0.24824,-1.09446,0.94598
424,-1898,1623,,0.24592,-1.10084,0.94134
427,-1900,1626,,0.24766,-1.102,0.94308
431,-1890,1620,,0.24998,-1.0962,0.9396
428,-1894,1621,,0.24824,-1.09852,0.94018
425,-1892,1633,,0.2465,-1.09736,0.94714
425,-1892,1633,,0.2465,-1.09736,0.94714
434,-1894,1628,,0.25172,-1.09852,0.94424
432,-1895,1624,,0.25056,-1.0991,0.94192
419,-1892,1632,,0.24302,-1.09736,0.94656
425,-1895,1622,,0.2465,-1.0991,0.94076
437,-1893,1625,,0.25346,-1.09794,0.9425
427,-1887,1625,,0.24766,-1.09446,0.9425
431,-1898,1624,,0.24998,-1.10084,0.94192
433,-1891,1628,,0.25114,-1.09678,0.94424
431,-1896,1618,,0.24998,-1.09968,0.93844
431,-1898,1617,,0.24998,-1.10084,0.93786
436,-1896,1634,,0.25288,-1.09968,0.94772
