1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
UserData_20,Frame ID£º0x01,FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_STA_Shock,Frame ID£º0x02,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ALT_BAR,FC_SenserTMP,FC_STA_BAR,FC_STA_MAG,Frame ID£º0x03,FC_ATT_ROL,FC_ATT_PIT
0,0,2078,8,-99,602,-36,11,194,0,0,0,0,0,0,0,0,0,0,0
0,0,2077,0,-87,602,-35,13,200,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,6,-106,601,-35,11,182,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,7,-100,603,-34,12,192,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,2,-95,603,-35,13,198,0,0,0,0,0,0,0,0,0,0,0
0,0,2075,3,-97,602,-36,9,186,0,0,0,0,0,0,0,0,0,0,0
0,0,2074,1,-112,601,-35,11,170,0,0,0,0,0,0,0,0,0,0,0
0,0,2083,8,-98,603,-34,11,203,0,0,0,0,0,0,0,0,0,0,0
0,0,2076,4,-96,602,-36,13,193,0,0,0,0,0,0,0,0,0,0,0
0,0,2071,2,-108,602,-36,13,174,0,0,0,0,0,0,0,0,0,0,0
